rho,precision,recall,f1,tpr,fpr,youden_j
0.24000000000000005,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.24500000000000005,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.25000000000000006,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.25500000000000006,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.26000000000000006,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.26500000000000007,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.2700000000000001,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.275,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.28,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.28500000000000003,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.29000000000000004,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.29500000000000004,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.30000000000000004,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.30500000000000005,0.5,1.0,0.6666666666666666,0.999999999999,0.999999999999,0.0
0.31000000000000005,0.5076142131979695,1.0,0.6734006734006734,0.999999999999,0.96999999999903,0.02999999999997005
0.31500000000000006,0.5102040816326531,1.0,0.6756756756756757,0.999999999999,0.95999999999904,0.03999999999996007
0.32000000000000006,0.5102040816326531,1.0,0.6756756756756757,0.999999999999,0.95999999999904,0.03999999999996007
0.32500000000000007,0.5102040816326531,1.0,0.6756756756756757,0.999999999999,0.95999999999904,0.03999999999996007
0.33000000000000007,0.5154639175257731,1.0,0.6802721088435374,0.999999999999,0.93999999999906,0.05999999999993999
0.3350000000000001,0.5154639175257731,1.0,0.6802721088435374,0.999999999999,0.93999999999906,0.05999999999993999
0.3400000000000001,0.5181347150259067,1.0,0.6825938566552902,0.999999999999,0.92999999999907,0.06999999999993001
0.3450000000000001,0.5181347150259067,1.0,0.6825938566552902,0.999999999999,0.92999999999907,0.06999999999993001
0.3500000000000001,0.5208333333333334,1.0,0.684931506849315,0.999999999999,0.91999999999908,0.07999999999992002
0.3550000000000001,0.5208333333333334,1.0,0.684931506849315,0.999999999999,0.91999999999908,0.07999999999992002
0.36000000000000004,0.5208333333333334,1.0,0.684931506849315,0.999999999999,0.91999999999908,0.07999999999992002
0.36500000000000005,0.5208333333333334,1.0,0.684931506849315,0.999999999999,0.91999999999908,0.07999999999992002
0.37000000000000005,0.5235602094240838,1.0,0.6872852233676976,0.999999999999,0.90999999999909,0.08999999999991004
0.37500000000000006,0.5235602094240838,1.0,0.6872852233676976,0.999999999999,0.90999999999909,0.08999999999991004
0.38000000000000006,0.5291005291005291,1.0,0.6920415224913494,0.999999999999,0.88999999999911,0.10999999999989007
0.38500000000000006,0.5291005291005291,1.0,0.6920415224913494,0.999999999999,0.88999999999911,0.10999999999989007
0.39000000000000007,0.5291005291005291,1.0,0.6920415224913494,0.999999999999,0.88999999999911,0.10999999999989007
0.3950000000000001,0.5291005291005291,1.0,0.6920415224913494,0.999999999999,0.88999999999911,0.10999999999989007
0.4000000000000001,0.5319148936170213,1.0,0.6944444444444444,0.999999999999,0.8799999999991199,0.11999999999988009
0.4050000000000001,0.5376344086021505,1.0,0.6993006993006993,0.999999999999,0.85999999999914,0.13999999999986001
0.4100000000000001,0.5434782608695652,1.0,0.704225352112676,0.999999999999,0.83999999999916,0.15999999999984005
0.4150000000000001,0.5434782608695652,1.0,0.704225352112676,0.999999999999,0.83999999999916,0.15999999999984005
0.4200000000000001,0.5494505494505495,1.0,0.7092198581560284,0.999999999999,0.8199999999991799,0.17999999999982008
0.4250000000000001,0.5524861878453039,1.0,0.7117437722419929,0.999999999999,0.80999999999919,0.18999999999981
0.4300000000000001,0.5524861878453039,1.0,0.7117437722419929,0.999999999999,0.80999999999919,0.18999999999981
0.43500000000000005,0.5747126436781609,1.0,0.7299270072992701,0.999999999999,0.73999999999926,0.25999999999974
0.44000000000000006,0.5813953488372093,1.0,0.7352941176470589,0.999999999999,0.71999999999928,0.27999999999972003
0.44500000000000006,0.591715976331361,1.0,0.7434944237918215,0.999999999999,0.6899999999993099,0.3099999999996901
0.45000000000000007,0.5952380952380952,1.0,0.746268656716418,0.999999999999,0.67999999999932,0.31999999999968
0.45500000000000007,0.5952380952380952,1.0,0.746268656716418,0.999999999999,0.67999999999932,0.31999999999968
0.4600000000000001,0.6134969325153374,1.0,0.7604562737642585,0.999999999999,0.62999999999937,0.36999999999963007
0.4650000000000001,0.625,1.0,0.7692307692307693,0.999999999999,0.5999999999994,0.3999999999996
0.4700000000000001,0.6289308176100629,1.0,0.7722007722007722,0.999999999999,0.58999999999941,0.40999999999959
0.4750000000000001,0.6329113924050633,1.0,0.7751937984496124,0.999999999999,0.57999999999942,0.41999999999958004
0.4800000000000001,0.6369426751592356,1.0,0.7782101167315175,0.999999999999,0.56999999999943,0.42999999999957006
0.4850000000000001,0.6410256410256411,1.0,0.78125,0.999999999999,0.55999999999944,0.4399999999995601
0.4900000000000001,0.6410256410256411,1.0,0.78125,0.999999999999,0.55999999999944,0.4399999999995601
0.4950000000000001,0.6535947712418301,1.0,0.7905138339920948,0.999999999999,0.52999999999947,0.46999999999953
0.5000000000000001,0.6802721088435374,1.0,0.8097165991902834,0.999999999999,0.46999999999953,0.52999999999947
0.5050000000000001,0.704225352112676,1.0,0.8264462809917356,0.999999999999,0.41999999999958,0.5799999999994201
0.5100000000000001,0.7092198581560284,1.0,0.8298755186721992,0.999999999999,0.40999999999958997,0.5899999999994101
0.5150000000000001,0.7246376811594203,1.0,0.8403361344537815,0.999999999999,0.37999999999962,0.61999999999938
0.5200000000000001,0.7299270072992701,1.0,0.8438818565400844,0.999999999999,0.36999999999963,0.62999999999937
0.5250000000000001,0.7299270072992701,1.0,0.8438818565400844,0.999999999999,0.36999999999963,0.62999999999937
0.5300000000000001,0.7407407407407407,1.0,0.851063829787234,0.999999999999,0.34999999999965,0.64999999999935
0.5350000000000001,0.7633587786259542,1.0,0.8658008658008658,0.999999999999,0.30999999999968997,0.68999999999931
0.5400000000000001,0.7692307692307693,1.0,0.8695652173913043,0.999999999999,0.2999999999997,0.6999999999993001
0.5450000000000002,0.7751937984496124,1.0,0.8733624454148472,0.999999999999,0.28999999999971,0.7099999999992901
0.5500000000000002,0.8064516129032258,1.0,0.8928571428571429,0.999999999999,0.23999999999976,0.7599999999992401
0.5550000000000002,0.8264462809917356,1.0,0.9049773755656109,0.999999999999,0.20999999999979,0.78999999999921
0.56,0.8771929824561403,1.0,0.9345794392523364,0.999999999999,0.13999999999986,0.85999999999914
0.5650000000000001,0.8849557522123894,1.0,0.9389671361502347,0.999999999999,0.12999999999987,0.86999999999913
0.5700000000000001,0.9009009009009009,1.0,0.9478672985781991,0.999999999999,0.10999999999988999,0.8899999999991101
0.5750000000000001,0.9090909090909091,1.0,0.9523809523809523,0.999999999999,0.0999999999999,0.8999999999991
0.5800000000000001,0.9090909090909091,1.0,0.9523809523809523,0.999999999999,0.0999999999999,0.8999999999991
0.5850000000000001,0.9090909090909091,1.0,0.9523809523809523,0.999999999999,0.0999999999999,0.8999999999991
0.5900000000000001,0.9174311926605505,1.0,0.9569377990430622,0.999999999999,0.08999999999991,0.90999999999909
0.5950000000000001,0.9259259259259259,1.0,0.9615384615384616,0.999999999999,0.07999999999992,0.91999999999908
0.6000000000000001,0.9259259259259259,1.0,0.9615384615384616,0.999999999999,0.07999999999992,0.91999999999908
0.6050000000000001,0.9433962264150944,1.0,0.970873786407767,0.999999999999,0.05999999999994,0.93999999999906
0.6100000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6150000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6200000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6250000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6300000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6350000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6400000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6450000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6500000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6550000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6600000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6650000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6700000000000002,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6750000000000002,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6800000000000002,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6850000000000002,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6900000000000002,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.6950000000000002,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7000000000000002,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7050000000000002,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7100000000000002,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7150000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7200000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7250000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7300000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7350000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7400000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7450000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7500000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7550000000000001,0.9523809523809523,1.0,0.975609756097561,0.999999999999,0.04999999999995,0.94999999999905
0.7600000000000001,0.9519230769230769,0.99,0.9705882352941176,0.98999999999901,0.04999999999995,0.93999999999906
0.7650000000000001,0.9519230769230769,0.99,0.9705882352941176,0.98999999999901,0.04999999999995,0.93999999999906
0.7700000000000001,0.9519230769230769,0.99,0.9705882352941176,0.98999999999901,0.04999999999995,0.93999999999906
0.7750000000000001,0.9611650485436893,0.99,0.9753694581280788,0.98999999999901,0.03999999999996,0.94999999999905
0.7800000000000001,0.9611650485436893,0.99,0.9753694581280788,0.98999999999901,0.03999999999996,0.94999999999905
0.7850000000000001,0.9611650485436893,0.99,0.9753694581280788,0.98999999999901,0.03999999999996,0.94999999999905
0.7900000000000001,0.9603960396039604,0.97,0.9651741293532339,0.96999999999903,0.03999999999996,0.92999999999907
0.7950000000000002,0.9603960396039604,0.97,0.9651741293532339,0.96999999999903,0.03999999999996,0.92999999999907
